host;public_ip;status;attempts;city;region;country;source_point;destination;ASN;ISP;postal;timezone;latency (ms);date
ub.edu;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:43
tripadvisor.es;151.101.2.28;OK;3;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.86;11-01-2024 15:43:44
ubs.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
uc3m.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
uclm.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
ucm.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
udc.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
udg.edu;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
twitch.tv;151.101.66.167;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.44;11-01-2024 15:43:44
uib.cat;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
ull.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
ulpgc.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
um.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
umh.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
unav.edu;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
unicajabanco.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
twitter.com;104.244.42.65;OK;2;San Francisco;California;US;40.4165,-3.7026;37.7725,-122.4147;AS13414;Twitter Inc.;94103;America/Los_Angeles;25.8;11-01-2024 15:43:44
uniovi.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
twoo.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
ubereats.com;34.98.127.226;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;3.04;11-01-2024 15:43:44
univision.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
uam.es;150.244.214.237;OK;2;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS766;Entidad Publica Empresarial Red.es;28004;Europe/Madrid;5.40;11-01-2024 15:43:44
uoc.edu;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
unileon.es;193.146.99.94;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS766;Entidad Publica Empresarial Red.es;28004;Europe/Madrid;8.31;11-01-2024 15:43:44
unity3d.com;23.194.16.205;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28004;Europe/Madrid;3.10;11-01-2024 15:43:44
ugr.es;150.214.27.71;OK;2;Granada;Andalusia;ES;40.4165,-3.7026;37.1882,-3.6067;AS198096;Junta de Andalucia;18012;Europe/Madrid;17.7;11-01-2024 15:43:44
unity.com;2.20.71.212;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28004;Europe/Madrid;4.44;11-01-2024 15:43:44
upm.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
upo.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
urv.cat;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
urjc.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0,0.0;N/A;N/A;N/A;N/A;0.0;11-01-2024 15:43:44
usal.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:44
unizar.es;155.210.11.37;OK;2;Zaragoza;Aragon;ES;40.4165,-3.7026;41.6561,-0.8773;AS766;Entidad Publica Empresarial Red.es;50001;Europe/Madrid;14.6;11-01-2024 15:43:45
upf.edu;34.160.111.234;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;2.82;11-01-2024 15:43:45
uploaded.net;172.67.149.100;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.27;11-01-2024 15:43:45
upc.edu;147.83.2.135;OK;2;Sant Cugat del Vallès;Catalonia;ES;40.4165,-3.7026;41.4706,2.0861;AS13041;Consorci de Serveis Universitaris de Catalunya;08171;Europe/Madrid;12.1;11-01-2024 15:43:45
vampirefreaks.com;23.227.38.65;OK;1;Ottawa;Ontario;CA;40.4165,-3.7026;45.4166,-75.6904;AS13335;Cloudflare, Inc.;K2P;America/Toronto;2.99;11-01-2024 15:43:45
napster.map.fastly.net;151.101.134.233;OK;2;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS54113;Fastly, Inc.;28004;Europe/Madrid;3.58;11-01-2024 15:43:45
victoriamilan.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:45
lbf-ext-dc1-nl-a.front.vpgrp.net;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:45
vips.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:45
b44110.1.cdn.telefonica.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:46
vodafone.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:46
vibbo.com;108.157.125.39;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.07;11-01-2024 15:43:46
vimeo.com;162.159.138.60;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.91;11-01-2024 15:43:46
verisure.es;45.60.150.141;OK;2;San Mateo;California;US;40.4165,-3.7026;37.5395,-122.2998;AS19551;Incapsula Inc;94403;America/Los_Angeles;102;11-01-2024 15:43:46
web.telegram.org;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:46
verizon.com;64.12.0.108;OK;3;Secaucus;New Jersey;US;40.4165,-3.7026;40.7895,-74.0565;AS15133;Edgecast Inc.;07094;America/New_York;94.2;11-01-2024 15:43:46
vodafonetvonline.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0,0.0;N/A;N/A;N/A;N/A;0.0;11-01-2024 15:43:46
d2hu0yt003p47y.cloudfront.net;13.224.115.123;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.82;11-01-2024 15:43:46
vk.com;87.240.132.67;OK;3;Saint Petersburg;St.-Petersburg;RU;40.4165,-3.7026;59.9386,30.3141;AS47541;VKontakte Ltd;190000;Europe/Moscow;70.7;11-01-2024 15:43:46
awspsfw.unican.es;193.144.193.64;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS766;Entidad Publica Empresarial Red.es;28004;Europe/Madrid;13.3;11-01-2024 15:43:46
websitebuilder.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:46
wayn.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:46
mmx-ds.cdn.whatsapp.net;157.240.5.60;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS32934;Facebook, Inc.;28004;Europe/Madrid;3.41;11-01-2024 15:43:46
webempresa.com;87.98.229.251;OK;1;Roubaix;Hauts-de-France;FR;40.4165,-3.7026;50.6942,3.1746;AS16276;OVH SAS;59051 CEDEX 1;Europe/Paris;22.3;11-01-2024 15:43:47
webnode.es;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:47
wechat.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:47
weebly.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:47
web1.wechat.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:47
wego.here.com;18.154.41.83;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;2.96;11-01-2024 15:43:47
weheartit.com;18.154.48.6;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.33;11-01-2024 15:43:47
wish.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:47
wizink.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:47
whatsapp.com;157.240.5.60;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS32934;Facebook, Inc.;28004;Europe/Madrid;3.41;11-01-2024 15:43:47
weibo.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:48
Wordpress.com;192.0.78.17;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7509,-122.4153;AS2635;Automattic, Inc;94110;America/Los_Angeles;3.68;11-01-2024 15:43:48
wuaki.tv;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:48
wildwestdomains.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:48
wikipedia.org;185.15.58.224;OK;2;Marseille;Provence-Alpes-Côte d'Azur;FR;40.4165,-3.7026;43.2970,5.3811;AS14907;Wikimedia Foundation Inc.;13000;Europe/Paris;24.8;11-01-2024 15:43:48
www.abchina.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:48
www.caixaontinyent.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:48
www.hefame.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:48
www.redsys.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:48
www.boc.cn;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:48
e1066.dscb.akamaiedge.net;23.194.112.42;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28004;Europe/Madrid;3.04;11-01-2024 15:43:48
wordreference.com;23.111.171.90;OK;2;Tampa;Florida;US;40.4165,-3.7026;28.0091,-82.5034;AS29802;HIVELOCITY, Inc.;33614;America/New_York;96.7;11-01-2024 15:43:48
worldpay.com;107.162.169.193;OK;2;Seattle;Washington;US;40.4165,-3.7026;47.6036,-122.3256;AS55002;F5, Inc.;98104;America/Los_Angeles;24.0;11-01-2024 15:43:48
www.unirioja.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:48
whois.edu.za;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:48
www.us.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:48
vuala.ua.es;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:48
www.usc.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:48
k8swin.uned.es;62.204.213.111;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15630;Universidad Nacional de Educacion a Distancia - UNED;28004;Europe/Madrid;6.03;11-01-2024 15:43:49
ccuma1i.sci.uma.es;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:49
s159m208.unavarra.es;130.206.159.208;OK;1;Pamplona;Navarre;ES;40.4165,-3.7026;42.8169,-1.6432;AS766;Entidad Publica Empresarial Red.es;31001;Europe/Madrid;17.3;11-01-2024 15:43:49
xbox.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:49
xbyorange.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:49
xing.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:49
xnxx.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:49
xvideos.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:49
ias.cc.upv.es;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:49
yelmocines.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:49
www.uv.es;147.156.200.249;OK;1;Valencia;Valencia;ES;40.4165,-3.7026;39.4739,-0.3797;AS766;Entidad Publica Empresarial Red.es;46001;Europe/Madrid;11.1;11-01-2024 15:43:49
e7778.dsca.akamaiedge.net;23.39.74.204;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28004;Europe/Madrid;2.95;11-01-2024 15:43:49
xataka.com;54.192.95.94;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.39;11-01-2024 15:43:49
xhamster.com;104.18.213.120;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.75;11-01-2024 15:43:49
yahoo.com;74.6.231.20;OK;1;Omaha;Nebraska;US;40.4165,-3.7026;41.2563,-95.9404;AS36646;Oath Holdings Inc.;68101;America/Chicago;140;11-01-2024 15:43:49
yola.com;104.19.161.110;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.66;11-01-2024 15:43:49
youtube.com;142.250.184.14;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;3.22;11-01-2024 15:43:49
yelp.es;18.161.111.68;OK;1;Marseille;Provence-Alpes-Côte d'Azur;FR;40.4165,-3.7026;43.2970,5.3811;AS16509;Amazon.com, Inc.;13000;Europe/Paris;33.3;11-01-2024 15:43:50
youtube.es;172.217.17.14;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;3.78;11-01-2024 15:43:50
zuora.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:50
zalando.es;108.157.109.72;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.25;11-01-2024 15:43:50
www.zara.com;2.20.253.141;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28004;Europe/Madrid;3.28;11-01-2024 15:43:50
yowi.tv;94.130.107.172;OK;3;Nürnberg;Bavaria;DE;40.4165,-3.7026;49.4542,11.0775;AS24940;Hetzner Online GmbH;90402;Europe/Berlin;30.1;11-01-2024 15:43:50
zippyshare.com;145.239.9.15;OK;1;Lille;Hauts-de-France;FR;40.4165,-3.7026;50.6330,3.0586;AS16276;OVH SAS;59000;Europe/Paris;22.1;11-01-2024 15:43:50
yy.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:50
