host;public_ip;status;attempts;city;region;country;source_point;destination;ASN;ISP;postal;timezone;latency (ms);date
eleconomista.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:44
ds-hostingsolutions.net;15.197.172.60;OK;3;Seattle;Washington;US;40.4165,-3.7026;47.6339,-122.3476;AS16509;Amazon.com, Inc.;98109;America/Los_Angeles;21.5;16-05-2023 15:26:44
eitb.eus;151.101.2.133;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.27;16-05-2023 15:26:44
elcomercio.pe;92.123.238.211;OK;1;Paris;Île-de-France;FR;40.4165,-3.7026;48.8655,2.3426;AS20940;Akamai International B.V.;75097 CEDEX 02;Europe/Paris;22.5;16-05-2023 15:26:44
elmundo.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:44
elconfidencial.com;107.154.105.101;OK;1;Washington;Washington, D.C.;US;40.4165,-3.7026;38.8951,-77.0364;AS19551;Incapsula Inc;20004;America/New_York;105;16-05-2023 15:26:44
elespanol.com;54.192.95.43;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.44;16-05-2023 15:26:44
eldiario.es;176.34.179.218;OK;1;Dublin;Leinster;IE;40.4165,-3.7026;53.3331,-6.2489;AS16509;Amazon.com, Inc.;D02;Europe/Dublin;37.3;16-05-2023 15:26:44
elespectador.com;2.22.234.113;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28001;Europe/Madrid;3.52;16-05-2023 15:26:45
eltiempo.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:45
elpais.com;2.21.37.20;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28001;Europe/Madrid;3.99;16-05-2023 15:26:45
energytv.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:45
elperiodico.com;195.76.147.109;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS3352;TELEFONICA DE ESPANA S.A.U.;28042;Europe/Madrid;4.57;16-05-2023 15:26:45
elitetorrent.biz;50.28.56.190;OK;2;Lansing;Michigan;US;40.4165,-3.7026;42.7325,-84.5555;AS32244;Liquid Web, L.L.C;48901;America/Detroit;107;16-05-2023 15:26:45
epicgames.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:45
eltenedor.es;151.101.66.133;OK;2;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.85;16-05-2023 15:26:45
entradas.com;23.60.216.30;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28001;Europe/Madrid;2.62;16-05-2023 15:26:45
eltiempo.com;45.60.131.135;OK;2;Yakima;Washington;US;40.4165,-3.7026;46.6021,-120.5059;AS19551;Incapsula Inc;98901;America/Los_Angeles;108;16-05-2023 15:26:45
es.hboespana.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:45
e11956.x.akamaiedge.net;104.83.180.152;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28001;Europe/Madrid;2.68;16-05-2023 15:26:45
wx.mail.qq.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:45
j.sni.global.fastly.net;151.101.134.132;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;2.54;16-05-2023 15:26:45
enom.com;199.16.172.29;OK;2;San Antonio;Texas;US;40.4165,-3.7026;29.4241,-98.4936;AS2635;Automattic, Inc;78205;America/Chicago;3.42;16-05-2023 15:26:45
f2.shared.global.fastly.net;151.101.134.2;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;3.13;16-05-2023 15:26:46
part-0015.t-0009.fdv2-t-msedge.net;13.107.237.43;OK;1;Redmond;Washington;US;40.4165,-3.7026;47.6740,-122.1215;AS8075;Microsoft Corporation;98052;America/Los_Angeles;3.06;16-05-2023 15:26:46
ds-geoycpi-uno-lite.gycpi.b.yahoodns.net;87.248.100.137;OK;1;Dublin;Leinster;IE;40.4165,-3.7026;53.3331,-6.2489;AS34010;Yahoo! UK Services Limited;D02;Europe/Dublin;38.9;16-05-2023 15:26:46
s3-website.us-east-1.amazonaws.com;54.231.136.93;OK;2;Ashburn;Virginia;US;40.4165,-3.7026;39.0437,-77.4875;AS16509;Amazon.com, Inc.;20147;America/New_York;83.7;16-05-2023 15:26:46
cs431.wpc.chicdn.net;68.232.34.226;OK;1;Culver City;California;US;40.4165,-3.7026;33.9728,-118.4276;AS15133;Edgecast Inc.;90094;America/Los_Angeles;3.20;16-05-2023 15:26:46
d291e33ne127py.cloudfront.net;18.154.41.123;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.56;16-05-2023 15:26:46
www.wallapop.com;108.157.109.120;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;4.13;16-05-2023 15:26:46
es.sitew.com;178.32.55.155;OK;1;Lille;Hauts-de-France;FR;40.4165,-3.7026;50.6330,3.0586;AS16276;OVH SAS;59000;Europe/Paris;23.4;16-05-2023 15:26:46
es.worldline.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:46
scribd.map.fastly.net;151.101.134.152;OK;2;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;3.25;16-05-2023 15:26:46
lb.wordpress.com;192.0.78.12;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7509,-122.4153;AS2635;Automattic, Inc;94110;America/Los_Angeles;4.11;16-05-2023 15:26:46
es.webs.com;104.18.151.58;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.57;16-05-2023 15:26:47
europafm.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:47
eurosport.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:47
everis.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:47
esnoticia.net;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0,0.0;N/A;N/A;N/A;N/A;0.0;16-05-2023 15:26:47
expansion.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:47
wixpin.map.fastly.net;151.101.133.84;OK;2;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;3.24;16-05-2023 15:26:47
fp-ycpi.g03.yahoodns.net;188.125.95.240;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS10310;Oath Holdings Inc.;28001;Europe/Madrid;3.62;16-05-2023 15:26:47
ey.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:47
esdemarca.com;35.186.206.21;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS15169;Google LLC;64106;America/Chicago;3.18;16-05-2023 15:26:47
factoriadeficcion.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:47
eset.com;91.228.166.47;OK;1;Bratislava;Bratislavský Kraj;SK;40.4165,-3.7026;48.1482,17.1067;AS50881;ESET, spol. s r.o.;811 01;Europe/Bratislava;45.2;16-05-2023 15:26:47
expedia.es;104.83.99.96;OK;1;Milan;Lombardy;IT;40.4165,-3.7026;45.4643,9.1895;AS16625;Akamai Technologies, Inc.;20121;Europe/Rome;31.6;16-05-2023 15:26:47
facebook.com;185.60.219.35;OK;1;Saint-Denis;Île-de-France;FR;40.4165,-3.7026;48.9356,2.3539;AS32934;Facebook, Inc.;93206 CEDEX;Europe/Paris;23.1;16-05-2023 15:26:47
fedex.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:47
eyeem.com;18.154.22.115;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.79;16-05-2023 15:26:47
evobanco.com;45.60.124.20;OK;2;Redwood City;California;US;40.4165,-3.7026;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;4.58;16-05-2023 15:26:47
feverup.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:47
fiba.basketball;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:47
fishbowl.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:47
factoriadigital.com;213.162.197.201;OK;2;Valencia;Valencia;ES;40.4165,-3.7026;39.4697,-0.3774;AS13287;FALBOX S.L. trading as NIXVAL;46001;Europe/Madrid;7.52;16-05-2023 15:26:48
flixster.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0,0.0;N/A;N/A;N/A;N/A;0.0;16-05-2023 15:26:48
fnac.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:48
filmin.es;104.18.18.203;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.98;16-05-2023 15:26:48
filmaffinity.com;172.67.73.1;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.27;16-05-2023 15:26:48
fastly.net;151.101.1.6;OK;2;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.28;16-05-2023 15:26:48
fotocasa.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:48
freeddns.noip.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:48
fireeye.com;162.159.246.125;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;22.9;16-05-2023 15:26:48
freedompop.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:48
flickr.com;18.67.247.126;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;4.51;16-05-2023 15:26:48
forocoches.com;104.22.3.210;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.34;16-05-2023 15:26:48
gaiaonline.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:48
game.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:48
funnyordie.com;192.0.78.199;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7509,-122.4153;AS2635;Automattic, Inc;94110;America/Los_Angeles;4.05;16-05-2023 15:26:48
g2a.com;172.67.36.196;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.06;16-05-2023 15:26:48
ginos.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:48
redirect.lb.ccmbg.net;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:48
fuegodevida.com;164.132.73.177;OK;2;Lille;Hauts-de-France;FR;40.4165,-3.7026;50.6330,3.0586;AS16276;OVH SAS;59000;Europe/Paris;21.5;16-05-2023 15:26:48
gamovideo.com;104.21.88.41;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.61;16-05-2023 15:26:49
gnula.nu;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:49
gnula.se;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:49
fotki.com;185.12.236.31;OK;3;Tallinn;Harjumaa;EE;40.4165,-3.7026;59.4370,24.7535;AS39823;Compic OU;10111;Europe/Tallinn;72.5;16-05-2023 15:26:49
goal.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:49
goltelevision.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:49
gmail.com;142.250.200.69;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;3.43;16-05-2023 15:26:49
geni.com;107.154.110.111;OK;1;Los Angeles;California;US;40.4165,-3.7026;34.0522,-118.2437;AS19551;Incapsula Inc;90009;America/Los_Angeles;98.4;16-05-2023 15:26:49
gmx.com;82.165.229.87;OK;1;Karlsruhe;Baden-Wurttemberg;DE;40.4165,-3.7026;49.0094,8.4044;AS8560;IONOS SE;76133;Europe/Berlin;34.3;16-05-2023 15:26:49
global.abb;151.101.131.10;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.82;16-05-2023 15:26:49
d4m276jz6gztw.cloudfront.net;108.157.109.40;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.46;16-05-2023 15:26:49
habbo.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:49
halifax.co.uk;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:49
google.com;172.217.168.174;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;3.69;16-05-2023 15:26:49
google.es;142.250.200.67;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;3.04;16-05-2023 15:26:49
hitfm.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:49
goodreads.com;52.94.226.87;OK;1;Ashburn;Virginia;US;40.4165,-3.7026;39.0437,-77.4875;AS16509;Amazon.com, Inc.;20147;America/New_York;79.7;16-05-2023 15:26:49
hola.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:49
google-public-dns-a.google.com;8.8.8.8;OK;1;Mountain View;California;US;40.4165,-3.7026;37.4056,-122.0775;AS15169;Google LLC;94043;America/Los_Angeles;3.14;16-05-2023 15:26:49
googleadservices.com;142.250.201.66;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;4.00;16-05-2023 15:26:49
hbbtv.org;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:50
a1817.dscd.akamai.net;184.28.177.30;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28001;Europe/Madrid;2.66;16-05-2023 15:26:50
hi5.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:50
hsbc.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:50
e7173.a.akamaiedge.net;23.39.72.113;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28001;Europe/Madrid;2.77;16-05-2023 15:26:50
ibercaja.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:50
icbc.lu;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:50
icheckmovies.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:50
hostgator.com;104.18.0.71;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;4.28;16-05-2023 15:26:50
icontact.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:50
hosteurope.es;192.124.249.102;OK;2;Menifee;California;US;40.4165,-3.7026;33.7283,-117.1464;AS30148;Sucuri;92584;America/Los_Angeles;37.9;16-05-2023 15:26:50
hostinet.com;194.116.147.41;OK;2;Bilbao;Basque Country;ES;40.4165,-3.7026;43.2627,-2.9253;AS56732;hostinet AS;48001;Europe/Madrid;11.4;16-05-2023 15:26:50
indra.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:50
hotmail.com;204.79.197.212;OK;1;Redmond;Washington;US;40.4165,-3.7026;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.63;16-05-2023 15:26:50
ing.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:50
ingenico.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:50
hyvesgames.nl;104.21.24.3;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.24;16-05-2023 15:26:51
icloud.com;17.253.144.10;OK;1;Cupertino;California;US;40.4165,-3.7026;37.3230,-122.0322;AS714;Apple Inc.;95014;America/Los_Angeles;24.7;16-05-2023 15:26:51
idealista.com;199.232.198.137;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.33;16-05-2023 15:26:51
instagram.com;185.60.219.174;OK;1;Saint-Denis;Île-de-France;FR;40.4165,-3.7026;48.9356,2.3539;AS32934;Facebook, Inc.;93206 CEDEX;Europe/Paris;23.2;16-05-2023 15:26:51
inversis.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:51
instant-gaming.com;104.18.5.124;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.76;16-05-2023 15:26:51
intereconomia.com;151.139.128.10;OK;1;Dallas;Texas;US;40.4165,-3.7026;32.7939,-96.8319;AS20446;StackPath, LLC.;75207;America/Chicago;3.65;16-05-2023 15:26:51
imqq.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:51
intuit.com;184.84.16.115;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28001;Europe/Madrid;3.03;16-05-2023 15:26:51
jazztel.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:51
jnj.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:51
infojobs.net;18.67.240.109;OK;3;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.45;16-05-2023 15:26:51
ionos.es;217.160.86.79;OK;1;Frankfurt am Main;Hesse;DE;40.4165,-3.7026;50.1155,8.6842;AS8560;IONOS SE;60306;Europe/Berlin;3.54;16-05-2023 15:26:51
ionos.com;74.208.255.134;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS8560;IONOS SE;64106;America/Chicago;125;16-05-2023 15:26:51
java.com;2.17.211.99;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28001;Europe/Madrid;2.88;16-05-2023 15:26:51
kaspersky.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:52
just-eat.es;104.18.42.234;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.30;16-05-2023 15:26:52
kinguin.net;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:52
kinepolis.es;2.21.37.11;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28001;Europe/Madrid;2.72;16-05-2023 15:26:52
kiwibox.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:52
lanacion.com.ar;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:52
isc.org;149.20.1.66;OK;3;San Jose;California;US;40.4165,-3.7026;37.3394,-121.8950;AS1280;Internet Systems Consortium, Inc.;95103;America/Los_Angeles;170;16-05-2023 15:26:52
lasexta.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:52
juegos.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:52
lavozdegalicia.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:52
lecturas.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:52
liberbank.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:52
libertaddigital.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:52
jpush.cn;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:52
johnsoncontrols.com;45.60.196.141;OK;3;Washington;Washington, D.C.;US;40.4165,-3.7026;38.8951,-77.0364;AS19551;Incapsula Inc;20004;America/New_York;98.3;16-05-2023 15:26:52
kiwi.com;104.16.193.226;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.13;16-05-2023 15:26:52
last.fm;34.96.123.111;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;2.73;16-05-2023 15:26:53
lilly.com;2.21.37.45;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28001;Europe/Madrid;2.90;16-05-2023 15:26:53
lavanguardia.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:53
liruch.com;104.22.25.182;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.37;16-05-2023 15:26:53
lloydsbank.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:53
linkedin.com;13.107.42.14;OK;1;Redmond;Washington;US;40.4165,-3.7026;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;4.06;16-05-2023 15:26:53
live.com;204.79.197.212;OK;1;Redmond;Washington;US;40.4165,-3.7026;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.53;16-05-2023 15:26:53
www.tm.a.prd.aadg.akadns.net;20.190.177.21;OK;1;Paris;Île-de-France;FR;40.4165,-3.7026;48.8655,2.3426;AS8075;Microsoft Corporation;75097 CEDEX 02;Europe/Paris;18.9;16-05-2023 15:26:53
www.tm.ak.prd.aadg.trafficmanager.net;20.190.160.23;OK;1;Amsterdam;North Holland;NL;40.4165,-3.7026;52.4253,4.8602;AS8075;Microsoft Corporation;1037;Europe/Amsterdam;25.2;16-05-2023 15:26:53
livejasmin.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;16-05-2023 15:26:53
livenation.es;54.76.138.168;OK;1;Dublin;Leinster;IE;40.4165,-3.7026;53.3331,-6.2489;AS16509;Amazon.com, Inc.;D02;Europe/Dublin;35.8;16-05-2023 15:26:53
