host;public_ip;status;attempts;city;region;country;source_point;destination;ASN;ISP;postal;timezone;latency (ms);date
ehu.eus;158.227.0.65;OK;1;Donostia / San Sebastián;Basque Country;ES;40.4353,-3.6495;43.3108,-2.0057;AS15488;Universidad del Pais Vasco - Euskal Herriko Unibertsitatea;20008;Europe/Madrid;13.6;08-05-2023 22:07:18
eleconomista.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:18
edreams.es;35.246.196.126;OK;2;Frankfurt am Main;Hesse;DE;40.4353,-3.6495;50.1155,8.6842;AS396982;Google LLC;60306;Europe/Berlin;31.9;08-05-2023 22:07:18
elcomercio.pe;92.123.238.211;OK;1;Paris;Île-de-France;FR;40.4353,-3.6495;48.8592,2.3417;AS20940;Akamai International B.V.;75045 CEDEX 01;Europe/Paris;22.6;08-05-2023 22:07:18
eldiario.es;176.34.179.218;OK;1;Dublin;Leinster;IE;40.4353,-3.6495;53.3346,-6.2733;AS16509;Amazon.com, Inc.;D08;Europe/Dublin;34.9;08-05-2023 22:07:19
elmundo.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:19
elespanol.com;54.192.95.43;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.23;08-05-2023 22:07:19
elespectador.com;184.31.8.55;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS20940;Akamai International B.V.;28025;Europe/Madrid;2.58;08-05-2023 22:07:19
elconfidencial.com;107.154.106.101;OK;2;Redwood City;California;US;40.4353,-3.6495;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;98.2;08-05-2023 22:07:19
eitb.eus;151.101.194.133;OK;3;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.76;08-05-2023 22:07:19
eltiempo.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:19
elpais.com;84.53.133.90;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS20940;Akamai International B.V.;28025;Europe/Madrid;2.90;08-05-2023 22:07:19
energytv.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:19
elitetorrent.biz;50.28.56.190;OK;2;Lansing;Michigan;US;40.4353,-3.6495;42.7325,-84.5555;AS32244;Liquid Web, L.L.C;48901;America/Detroit;106;08-05-2023 22:07:19
eltenedor.es;151.101.2.133;OK;2;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.37;08-05-2023 22:07:19
epicgames.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:19
eltiempo.com;45.60.131.135;OK;2;Yakima;Washington;US;40.4353,-3.6495;46.6021,-120.5059;AS19551;Incapsula Inc;98901;America/Los_Angeles;106;08-05-2023 22:07:20
wx.mail.qq.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:20
elperiodico.com;195.76.147.109;OK;3;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS3352;TELEFONICA DE ESPANA S.A.U.;28053;Europe/Madrid;4.59;08-05-2023 22:07:20
entradas.com;23.60.216.30;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28025;Europe/Madrid;3.51;08-05-2023 22:07:20
es.hboespana.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:20
e11956.x.akamaiedge.net;104.83.180.152;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28025;Europe/Madrid;2.71;08-05-2023 22:07:20
enom.com;199.16.172.29;OK;2;San Antonio;Texas;US;40.4353,-3.6495;29.4241,-98.4936;AS2635;Automattic, Inc;78205;America/Chicago;3.01;08-05-2023 22:07:20
j.sni.global.fastly.net;151.101.134.132;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;2.53;08-05-2023 22:07:20
f2.shared.global.fastly.net;151.101.134.2;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;2.40;08-05-2023 22:07:20
part-0015.t-0009.fdv2-t-msedge.net;13.107.237.43;OK;1;Redmond;Washington;US;40.4353,-3.6495;47.6740,-122.1215;AS8075;Microsoft Corporation;98052;America/Los_Angeles;3.31;08-05-2023 22:07:20
cs431.wpc.chicdn.net;68.232.34.226;OK;1;Culver City;California;US;40.4353,-3.6495;33.9728,-118.4276;AS15133;Edgecast Inc.;90094;America/Los_Angeles;2.27;08-05-2023 22:07:20
ds-geoycpi-uno-lite.gycpi.b.yahoodns.net;87.248.100.136;OK;1;Dublin;Leinster;IE;40.4353,-3.6495;53.3331,-6.2489;AS34010;Yahoo! UK Services Limited;D02;Europe/Dublin;37.5;08-05-2023 22:07:20
s3-website.us-east-1.amazonaws.com;52.217.197.213;OK;2;Ashburn;Virginia;US;40.4353,-3.6495;39.0437,-77.4875;AS16509;Amazon.com, Inc.;20147;America/New_York;78.3;08-05-2023 22:07:20
d291e33ne127py.cloudfront.net;18.154.41.123;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.13;08-05-2023 22:07:21
es.sitew.com;178.32.55.155;OK;1;Lille;Hauts-de-France;FR;40.4353,-3.6495;50.6330,3.0586;AS16276;OVH SAS;59000;Europe/Paris;22.6;08-05-2023 22:07:21
es.worldline.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:21
scribd.map.fastly.net;151.101.134.152;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;2.89;08-05-2023 22:07:21
www.wallapop.com;18.154.22.24;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.51;08-05-2023 22:07:21
es.webs.com;104.18.151.58;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.06;08-05-2023 22:07:21
wixpin.map.fastly.net;151.101.133.84;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;2.63;08-05-2023 22:07:21
europafm.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:21
eurosport.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:21
everis.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:21
lb.wordpress.com;192.0.78.13;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7509,-122.4153;AS2635;Automattic, Inc;94110;America/Los_Angeles;3.51;08-05-2023 22:07:21
expansion.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:21
fp-ycpi.g03.yahoodns.net;188.125.95.250;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS10310;Oath Holdings Inc.;28001;Europe/Madrid;3.24;08-05-2023 22:07:21
ey.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:21
esdemarca.com;35.186.206.21;OK;1;Kansas City;Missouri;US;40.4353,-3.6495;39.0997,-94.5786;AS15169;Google LLC;64106;America/Chicago;3.60;08-05-2023 22:07:21
eset.com;91.228.167.128;OK;1;Bratislava;Bratislavský Kraj;SK;40.4353,-3.6495;48.1482,17.1067;AS50881;ESET, spol. s r.o.;811 01;Europe/Bratislava;39.8;08-05-2023 22:07:21
esnoticia.net;172.67.184.87;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.63;08-05-2023 22:07:21
factoriadeficcion.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:21
expedia.es;104.108.53.56;OK;1;Paris;Île-de-France;FR;40.4353,-3.6495;48.8592,2.3417;AS16625;Akamai Technologies, Inc.;75045 CEDEX 01;Europe/Paris;22.9;08-05-2023 22:07:22
evobanco.com;45.60.124.20;OK;1;Redwood City;California;US;40.4353,-3.6495;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;3.28;08-05-2023 22:07:22
fedex.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:22
feverup.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:22
fiba.basketball;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:22
eyeem.com;18.154.22.50;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.36;08-05-2023 22:07:22
facebook.com;157.240.252.35;OK;1;Frankfurt am Main;Hesse;DE;40.4353,-3.6495;50.1112,8.6831;AS32934;Facebook, Inc.;60311;Europe/Berlin;28.4;08-05-2023 22:07:22
fishbowl.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:22
filmaffinity.com;172.67.73.1;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.39;08-05-2023 22:07:22
flixster.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0,0.0;N/A;N/A;N/A;N/A;0.0;08-05-2023 22:07:22
filmin.es;104.18.18.203;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.98;08-05-2023 22:07:22
fastly.net;151.101.193.6;OK;2;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.03;08-05-2023 22:07:22
fnac.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:22
fotocasa.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:22
fireeye.com;162.159.246.125;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;22.7;08-05-2023 22:07:22
freeddns.noip.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:22
freedompop.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:22
factoriadigital.com;213.162.197.201;OK;3;Valencia;Valencia;ES;40.4353,-3.6495;39.4697,-0.3774;AS13287;FALBOX S.L. trading as NIXVAL;46001;Europe/Madrid;7.50;08-05-2023 22:07:22
flickr.com;13.32.128.130;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.15;08-05-2023 22:07:22
forocoches.com;104.22.3.210;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.29;08-05-2023 22:07:23
gaiaonline.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:23
game.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:23
fuegodevida.com;164.132.73.177;OK;1;Lille;Hauts-de-France;FR;40.4353,-3.6495;50.6330,3.0586;AS16276;OVH SAS;59000;Europe/Paris;21.8;08-05-2023 22:07:23
funnyordie.com;192.0.78.148;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7509,-122.4153;AS2635;Automattic, Inc;94110;America/Los_Angeles;3.92;08-05-2023 22:07:23
ginos.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:23
g2a.com;104.22.62.240;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.98;08-05-2023 22:07:23
redirect.lb.ccmbg.net;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:23
gamovideo.com;104.21.88.41;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.56;08-05-2023 22:07:23
gnula.nu;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:23
gnula.se;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:23
fotki.com;185.12.236.31;OK;3;Tallinn;Harjumaa;EE;40.4353,-3.6495;59.4370,24.7535;AS39823;Compic OU;10111;Europe/Tallinn;72.7;08-05-2023 22:07:23
goal.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:23
goltelevision.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:23
gmail.com;142.250.200.69;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;3.13;08-05-2023 22:07:23
global.abb;151.101.195.10;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.94;08-05-2023 22:07:23
gmx.com;82.165.229.87;OK;1;Karlsruhe;Baden-Wurttemberg;DE;40.4353,-3.6495;49.0094,8.4044;AS8560;IONOS SE;76133;Europe/Berlin;33.6;08-05-2023 22:07:23
geni.com;107.154.110.111;OK;2;Santa Clarita;California;US;40.4353,-3.6495;34.3917,-118.5426;AS19551;Incapsula Inc;91380;America/Los_Angeles;98.7;08-05-2023 22:07:24
d4m276jz6gztw.cloudfront.net;108.157.109.80;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.28;08-05-2023 22:07:24
habbo.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:24
halifax.co.uk;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:24
google.com;142.250.200.78;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;3.09;08-05-2023 22:07:24
google.es;142.250.184.3;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;3.59;08-05-2023 22:07:24
hitfm.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:24
hola.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:24
goodreads.com;52.94.237.126;OK;1;Ashburn;Virginia;US;40.4353,-3.6495;39.0437,-77.4875;AS16509;Amazon.com, Inc.;20147;America/New_York;82.5;08-05-2023 22:07:24
googleadservices.com;142.250.200.98;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;2.78;08-05-2023 22:07:24
hbbtv.org;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:24
google-public-dns-a.google.com;8.8.8.8;OK;1;Mountain View;California;US;40.4353,-3.6495;37.4056,-122.0775;AS15169;Google LLC;94043;America/Los_Angeles;3.47;08-05-2023 22:07:24
e7173.a.akamaiedge.net;23.39.72.113;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28025;Europe/Madrid;2.71;08-05-2023 22:07:24
hosteurope.es;192.124.249.102;OK;1;Menifee;California;US;40.4353,-3.6495;33.7283,-117.1464;AS30148;Sucuri;92584;America/Los_Angeles;25.3;08-05-2023 22:07:24
hsbc.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:24
hostgator.com;104.18.0.71;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.17;08-05-2023 22:07:24
ibercaja.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:24
icbc.lu;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:24
hostinet.com;194.116.147.41;OK;1;Bilbao;Basque Country;ES;40.4353,-3.6495;43.2627,-2.9253;AS56732;hostinet AS;48001;Europe/Madrid;11.1;08-05-2023 22:07:24
icheckmovies.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:25
icontact.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:25
hi5.com;135.84.35.167;OK;2;San Francisco;California;US;40.4353,-3.6495;37.7749,-122.4194;AS36080;IFWE INC;94102;America/Los_Angeles;145;08-05-2023 22:07:25
hotmail.com;204.79.197.212;OK;1;Redmond;Washington;US;40.4353,-3.6495;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.02;08-05-2023 22:07:25
indra.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:25
a1817.dscd.akamai.net;184.28.177.30;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS20940;Akamai International B.V.;28025;Europe/Madrid;3.55;08-05-2023 22:07:25
ing.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:25
ingenico.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:25
hyvesgames.nl;104.21.24.3;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.83;08-05-2023 22:07:25
icloud.com;17.253.144.10;OK;1;Cupertino;California;US;40.4353,-3.6495;37.3230,-122.0322;AS714;Apple Inc.;95014;America/Los_Angeles;23.9;08-05-2023 22:07:25
idealista.com;199.232.198.137;OK;2;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.00;08-05-2023 22:07:25
infojobs.net;18.67.240.124;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.63;08-05-2023 22:07:25
inversis.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:25
imqq.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:25
instant-gaming.com;104.18.4.124;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.77;08-05-2023 22:07:25
instagram.com;157.240.252.174;OK;1;Frankfurt am Main;Hesse;DE;40.4353,-3.6495;50.1112,8.6831;AS32934;Facebook, Inc.;60311;Europe/Berlin;28.5;08-05-2023 22:07:25
intereconomia.com;151.139.128.10;OK;1;Dallas;Texas;US;40.4353,-3.6495;32.7939,-96.8319;AS20446;StackPath, LLC.;75207;America/Chicago;2.75;08-05-2023 22:07:25
jazztel.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:25
jnj.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:25
ionos.es;217.160.86.79;OK;1;Frankfurt am Main;Hesse;DE;40.4353,-3.6495;50.1155,8.6842;AS8560;IONOS SE;60306;Europe/Berlin;3.82;08-05-2023 22:07:26
intuit.com;23.14.15.109;OK;1;Stockholm;Stockholm;SE;40.4353,-3.6495;59.3326,18.0649;AS16625;Akamai Technologies, Inc.;101 28;Europe/Stockholm;52.1;08-05-2023 22:07:26
ionos.com;74.208.255.134;OK;1;Kansas City;Missouri;US;40.4353,-3.6495;39.0997,-94.5786;AS8560;IONOS SE;64106;America/Chicago;125;08-05-2023 22:07:26
java.com;2.17.211.160;OK;2;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS20940;Akamai International B.V.;28025;Europe/Madrid;2.35;08-05-2023 22:07:26
kaspersky.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:26
isc.org;149.20.1.66;OK;2;San Jose;California;US;40.4353,-3.6495;37.3394,-121.8950;AS1280;Internet Systems Consortium, Inc.;95103;America/Los_Angeles;170;08-05-2023 22:07:26
johnsoncontrols.com;45.60.206.141;OK;2;Toronto;Ontario;CA;40.4353,-3.6495;43.7001,-79.4163;AS19551;Incapsula Inc;M5A;America/Toronto;106;08-05-2023 22:07:26
kinguin.net;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:26
just-eat.es;172.64.145.22;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.72;08-05-2023 22:07:26
lanacion.com.ar;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:26
lasexta.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:26
juegos.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:26
kiwibox.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:26
lavozdegalicia.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:26
lecturas.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:26
liberbank.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:26
libertaddigital.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:26
jpush.cn;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:27
kinepolis.es;2.21.37.11;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS20940;Akamai International B.V.;28025;Europe/Madrid;3.25;08-05-2023 22:07:27
kiwi.com;104.16.193.226;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.98;08-05-2023 22:07:27
last.fm;34.96.123.111;OK;1;Kansas City;Missouri;US;40.4353,-3.6495;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;5.43;08-05-2023 22:07:27
lavanguardia.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:27
lilly.com;2.21.37.45;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS20940;Akamai International B.V.;28025;Europe/Madrid;3.20;08-05-2023 22:07:27
linkedin.com;13.107.42.14;OK;1;Redmond;Washington;US;40.4353,-3.6495;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.46;08-05-2023 22:07:27
lloydsbank.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;08-05-2023 22:07:27
liruch.com;104.22.24.182;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.95;08-05-2023 22:07:27
live.com;204.79.197.212;OK;1;Redmond;Washington;US;40.4353,-3.6495;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.24;08-05-2023 22:07:27
livejasmin.com;109.71.161.200;OK;1;Luxembourg;Luxembourg;LU;40.4353,-3.6495;49.6007,6.1164;AS34655;JWE S.a r.l.;L-1111;Europe/Luxembourg;23.1;08-05-2023 22:07:27
locafm.com;87.98.229.247;OK;1;Lille;Hauts-de-France;FR;40.4353,-3.6495;50.6330,3.0586;AS16276;OVH SAS;59000;Europe/Paris;21.7;08-05-2023 22:07:27
